,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
13913,0.445,0.602,2,-7.022,0.032,0.012,3.37E-06,0.0724,0.289,145.02,295993,52410196,184971,17191,22050465
13914,0.503,0.679,4,-5.43,0.0296,0.0297,0,0.105,0.316,176.12,283760,59693570,240400,14140,15120075
13915,0.459,0.245,7,-13.712,0.0311,0.602,0,0.101,0.183,145.884,278205,34560926,118081,7590,16770733
13916,0.461,0.711,9,-7.165,0.0319,0.0914,0.000685,0.269,0.557,139.985,259325,4183230,62794,3967,6326019
13917,0.627,0.924,9,-4.436,0.108,0.00674,6.42E-05,0.235,0.851,110.033,186010,3318537,52191,3759,4252556
13918,0.537,0.787,2,-4.689,0.0311,0.00992,0,0.067,0.69,92.554,225595,26639134,77127,4393,8860722
13919,0.864,0.495,0,-7.036,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,2057216266,14580703,792989,1318267448
13920,0.416,0.176,1,-14.857,0.0366,0.917,0.00957,0.104,0.307,124.814,353022,52862,2180,170,132937
13921,0.763,0.666,0,-6.34,0.0537,0.0791,2.98E-06,0.0733,0.449,93.994,241507,44935273,328372,22062,24629232
13922,0.806,0.612,11,-9.805,0.0813,0.0305,0.00234,0.063,0.457,127.996,236424,288562,11335,800,307183
13923,0.62,0.762,9,-6.854,0.0507,0.11,0.0626,0.188,0.304,150.039,205520,4181725,58087,3416,7225362
13924,0.361,0.243,5,-11.775,0.0357,0.65,5.26E-05,0.0945,0.0756,105.505,268643,353721,15384,1063,364057
13925,0.757,0.534,0,-10.721,0.0914,0.306,0.000106,0.0935,0.568,115.996,224378,682,56,2,33709
13926,0.64,0.35,0,-9.303,0.0591,0.247,1.76E-05,0.0891,0.204,143.216,201773,12396,244,5,33015
13927,0.654,0.922,1,-3.663,0.0498,0.156,0,0.128,0.669,127.047,242587,22924415,147548,11711,9059904
13928,0.558,0.435,4,-10.185,0.162,0.171,1.87E-05,0.0789,0.398,150.991,207249,6370,149,8,29241
13929,0.581,0.384,4,-7.618,0.295,0.325,0,0.0953,0.149,199.884,643200,99945014,876610,8093,108964722
13930,0.654,0.309,5,-13.401,0.0567,0.435,0.0474,0.104,0.109,86.698,542000,9866615,131736,1383,30554321
13931,0.767,0.423,7,-4.976,0.0626,0.635,1.83E-05,0.107,0.849,80.049,157125,12538338,138125,7762,5619980
13932,0.63,0.415,0,-13.398,0.394,0.0348,0,0.0878,0.285,113.043,262734,232115707,2239393,53164,103902984
13933,0.613,0.611,6,-6.587,0.0843,0.376,0,0.91,0.628,139.474,202767,415958398,1920464,22153,79842308
13934,0.616,0.723,0,-6.744,0.0335,0.231,0,0.188,0.449,95.071,187422,1142210,20280,607,28138919
13935,0.546,0.637,0,-5.435,0.0444,0.282,0,0.232,0.572,159.794,193659,178866,6746,328,3016654
13936,0.682,0.418,8,-9.13,0.179,0.836,9.48E-05,0.1,0.471,90,261333,17989156,259788,2010,10911444
13937,0.517,0.46,8,-11.733,0.328,0.689,0,0.0717,0.534,94.985,288000,91013859,663088,6365,82048733
13938,0.647,0.681,11,-7.675,0.0588,0.598,0,0.149,0.759,160.067,180938,1437370,3682,53,4225416
13939,0.606,0.62,0,-5.005,0.0298,0.0301,0.0916,0.167,0.543,88.984,231600,19577678,368777,2982,286932181
13940,0.324,0.681,7,-4.697,0.0373,0.24,0.354,0.0783,0.294,132.993,208867,2763423,65438,719,79602192
13941,0.388,0.631,4,-6.328,0.0391,0.00939,0.00474,0.372,0.276,112.033,201432,19577678,368777,2982,25766378
13942,0.77,0.655,2,-5.369,0.0316,0.118,0.0234,0.125,0.639,129.964,188707,22745715,251761,7725,77205853
13943,0.595,0.48,4,-9.455,0.0926,0.081,0,0.0938,0.299,145.562,251973,13091401,159988,4097,36329025
13944,0.493,0.606,5,-4.437,0.0401,0.0042,0.0104,0.0679,0.573,175.896,214147,7395976,106680,2561,38491564
13945,0.723,0.927,6,-4.326,0.106,0.125,0,0.0648,0.874,98.017,215883,3049112,60941,1500,26897182
13946,0.726,0.63,6,-5.395,0.0363,0.0332,0.0961,0.159,0.652,122.043,171680,703996,14875,127,10783364
13947,0.734,0.736,9,-6.944,0.0399,0.07,0.000798,0.16,0.708,111.994,192542,447096,5112,465,976610
13948,0.534,0.633,4,-9.21,0.134,0.00456,0.000311,0.129,0.341,94.921,207724,7308090,100674,2167,23309921
13949,0.726,0.728,11,-5.775,0.0408,0.239,0,0.177,0.566,115.047,225502,14271313,208126,5351,62580633
13950,0.938,0.638,8,-4.713,0.189,0.0167,0,0.111,0.313,97.075,158332,77705940,969035,27476,252507820
13951,0.943,0.641,1,-5.598,0.191,0.0016,0,0.211,0.242,99.099,218333,853,3,0,111204411
13952,0.788,0.842,4,-4.006,0.142,0.121,0.00112,0.166,0.481,190.077,166476,233575849,2222717,128035,168085686
13953,0.557,0.843,7,-4.519,0.0875,0.00132,0,0.109,0.811,129.511,232787,24611760,244927,9483,11031595
13954,0.895,0.469,1,-5.882,0.0661,0.0012,4.56E-05,0.192,0.076,126.917,138542,19599431,236394,10710,59206510
13955,0.74,0.687,1,-7.193,0.218,0.00828,0,0.352,0.63,105.034,208932,647899,15831,965,8930963
13956,0.913,0.625,10,-6.901,0.334,0.0168,0,0.125,0.298,126.915,177704,67940011,532387,13005,103827331
13957,0.628,0.649,5,-10.171,0.202,0.00595,0,0.25,0.476,82.907,255181,5536174,171411,14773,39767295
13958,0.952,0.606,10,-5.032,0.0814,0.186,1.31E-06,0.327,0.305,100.434,143426,5447716,61976,820,25949047
13959,0.645,0.705,1,-5.008,0.299,0.000813,0,0.128,0.376,137.133,229670,141340149,1763637,70389,525330567
13960,0.754,0.37,6,-9.854,0.12,0.403,6.22E-05,0.107,0.228,114.941,193600,14037630,222700,6672,124737298
13961,0.653,0.496,10,-7.262,0.0868,0.625,0.274,0.151,0.102,86.013,195905,638130,9016,205,31590862
13962,0.562,0.499,1,-8.217,0.353,0.75,8.46E-06,0.354,0.257,94.995,479897,3174960,31319,29,29289364
13963,0.533,0.251,7,-11.283,0.0372,0.873,0.104,0.134,0.186,77.503,223600,21401702,153380,7263,177300542
13964,0.293,0.29,2,-11.596,0.0454,0.696,0.875,0.1,0.0373,128.276,257220,5306862,54205,2474,69654873
13965,0.395,0.174,6,-10.313,0.043,0.916,0.00602,0.104,0.221,73.773,173840,4470457,141700,2836,44578924
13966,0.558,0.632,9,-8.339,0.284,0.832,0.105,0.198,0.519,161.764,211200,18355327,309388,5544,53619794
13967,0.404,0.532,0,-8.989,0.0409,0.683,0.158,0.164,0.339,159.864,200933,2917286,75088,2508,36577374
13968,0.507,0.606,8,-8.758,0.452,0.185,0,0.174,0.202,180.607,272307,332021,3982,156,78511720
13969,0.376,0.939,1,-3.437,0.0572,0.00704,0,0.116,0.815,190.109,211027,6597395,182637,7224,107016621
13970,0.445,0.907,11,-3.894,0.0773,0.00161,0,0.403,0.71,165.069,187880,3824567,61330,1865,
13971,0.795,0.895,8,-3.426,0.108,0.0622,0,0.211,0.545,99.964,154283,1301593,45861,1801,7124987
13972,0.686,0.691,8,-4.511,0.0558,0.00345,7.02E-06,0.0597,0.509,104.016,135000,3011268,94511,2707,6389412
13973,0.402,0.924,1,-3.867,0.159,0.00106,0,0.0786,0.445,169.996,204053,466242,10448,266,59395032
13974,0.667,0.908,1,-5.004,0.0514,0.0376,0,0.145,0.656,105.011,199253,23436782,285905,10828,70615697
13975,0.551,0.948,1,-3.816,0.097,0.00524,0,0.408,0.693,90.033,215000,7518885,118808,4995,34882787
13976,0.513,0.894,1,-3.587,0.0711,0.0761,0,0.0406,0.827,159.944,168720,14746017,151763,3941,33074671
13977,0.458,0.864,11,-4.513,0.0596,0.00638,0,0.289,0.458,93.131,190360,3320588,63874,3487,21999438
13978,0.539,0.837,9,-4.178,0.039,0.00131,0,0.347,0.455,94.918,172813,1825136,31153,1029,44505716
13979,0.661,0.511,9,-8.675,0.243,0.0435,0.0201,0.117,0.552,192.632,113054,165591,3716,0,23598990
13980,0.714,0.538,1,-11.664,0.166,0.58,0.0066,0.107,0.45,107.108,98665,30646,821,0,6619451
13981,0.363,0.707,0,-9.667,0.0562,0.252,0.00121,0.341,0.408,133.11,178390,901925,17273,0,7432335
13982,0.635,0.93,5,-4.899,0.147,0.000975,0.867,0.592,0.65,147.095,179417,116409,3041,0,5259726
13983,0.627,0.162,7,-13.792,0.0351,0.94,0.000211,0.115,0.166,82.97,241875,40060,899,0,948638
13984,0.535,0.481,0,-7.491,0.0596,0.731,0,0.145,0.539,80.87,135000,72554,1203,0,1127868
13985,0.651,0.329,5,-12.047,0.0438,0.701,0.00843,0.101,0.281,151.278,145920,2395781,48163,370,1607648
13986,0.536,0.803,8,-4.655,0.0643,0.316,0.146,0.252,0.417,81.871,208051,6687694,72216,0,3003881
13987,0.724,0.22,6,-13.385,0.0325,0.913,0.401,0.101,0.318,138.037,113086,211814,5061,68,499987
13988,0.302,0.743,6,-4.382,0.0751,0.298,0.931,0.101,0.131,156.141,177029,198857,2845,0,2049776
13989,0.474,0.857,7,-5.734,0.0435,0.113,0,0.134,0.545,170.006,220200,277832334,1137505,25772,202934267
13990,0.559,0.754,7,-5.509,0.0712,0.0153,0,0.355,0.303,169.977,221573,277832334,1137505,25772,38887832
13991,0.456,0.841,2,-5.083,0.0475,0.243,0,0.109,0.559,155.864,182973,884024,11766,435,3175368
13992,0.511,0.812,6,-4.763,0.0464,0.0496,1.64E-06,0.0829,0.692,81.992,187760,83016823,304450,4825,121057929
13993,0.579,0.874,11,-3.511,0.0686,0.0269,0,0.393,0.379,138.972,179253,9065679,94920,1869,10950111
13994,0.651,0.8,9,-4.46,0.0314,0.325,0,0.373,0.367,130.013,180333,7647788,57337,1310,19484716
13995,0.49,0.716,4,-6.681,0.0441,0.022,0.00048,0.0526,0.288,74.988,286520,34759417,196117,4480,58672246
13996,0.493,0.843,8,-5.924,0.0707,0.00507,0,0.13,0.523,158.028,225747,105765068,430057,15536,80496128
13997,0.409,0.765,11,-5.696,0.0412,0.0249,6.16E-06,0.104,0.5,83.093,214827,38782055,169352,7214,55334873
13998,0.424,0.945,1,-4.785,0.0748,0.00467,0.000602,0.0806,0.579,174.029,234880,7679780,42175,1952,43133917
13999,0.561,0.81,8,-6.019,0.14,0.113,0,0.343,0.753,156.991,192053,14499938,88633,755,14930060
14000,0.668,0.726,2,-5.206,0.135,0.258,0,0.0567,0.86,104.092,156493,4526673,46497,799,35660424
14001,0.736,0.821,2,-5.769,0.114,0.572,5.71E-05,0.108,0.874,128.264,143147,12565831,81334,740,31713323
14002,0.563,0.752,5,-6.555,0.0791,0.418,8.82E-06,0.592,0.962,103.651,261897,2646020,18497,189,1439219
14003,0.798,0.83,5,-5.061,0.0616,0.156,0,0.0915,0.664,102.511,179480,1005348,17990,439,9064200
14004,0.645,0.798,5,-5.505,0.213,0.361,0,0.179,0.878,169.845,235253,4567414,24273,453,26301043
14005,0.653,0.517,2,-5.627,0.0409,0.415,0,0.207,0.855,149.794,190840,762706,11205,235,725194
14006,0.649,0.63,2,-8.822,0.077,0.247,6.03E-06,0.157,0.761,108.199,191861,830222,10656,140,4520407
14007,0.783,0.555,5,-5.737,0.0984,0.755,0,0.0817,0.92,109.913,188155,2328100,19783,268,2471895
14008,0.758,0.782,2,-4.782,0.0514,0.199,0,0.0865,0.867,145.201,209280,8911350,47824,781,15272998
14009,0.505,0.391,7,-8.359,0.0275,0.378,0.223,0.172,0.142,116.083,233352,13955153,44667,1908,37898861
14010,0.339,0.43,6,-8.053,0.0275,0.782,0.00986,0.111,0.156,140.03,251480,10583960,46042,1746,23961698
14011,0.667,0.567,9,-4.114,0.0434,0.755,3.86E-06,0.0754,0.83,87.991,189507,2272100,15343,714,20267797
14012,0.299,0.313,1,-9.717,0.0296,0.278,0.000815,0.118,0.0821,131.381,268947,38954025,188067,11324,28937808
14013,0.459,0.412,4,-8.452,0.0281,0.658,0.000104,0.279,0.291,135.684,199152,5925753,27618,1939,17656452
14014,0.47,0.566,2,-5.425,0.0265,0.537,1.11E-06,0.164,0.168,135.595,245233,58531142,193137,9439,31630071
14015,0.39,0.389,9,-7.564,0.0326,0.831,6.92E-06,0.0825,0.168,139.252,254013,52736154,186935,5418,27986922
14016,0.372,0.377,10,-5.772,0.0271,0.609,1.56E-05,0.145,0.22,135.809,248472,24173910,103631,4127,15955220
14017,0.749,0.764,8,-5.991,0.0474,0.0646,0.000158,0.0364,0.96,122.982,274540,47299,588,47,20261570
14018,0.586,0.439,0,-9.096,0.0296,0.686,2.78E-05,0.103,0.428,120.032,251455,15329041,52084,3683,22641310
14019,0.868,0.748,1,-3.492,0.0951,0.29,3.93E-06,0.252,0.829,119.965,176000,28233832,543594,32148,13350140
14020,0.585,0.722,3,-4.984,0.0725,0.269,0,0.0671,0.395,80.116,235265,44374796,433909,4288,22827800
14021,0.441,0.61,9,-5.182,0.0404,0.238,0,0.101,0.348,79.736,230082,601748828,5394653,166541,63110780
14022,0.681,0.797,8,-3.48,0.0436,0.391,0,0.626,0.462,116.033,317092,34776463,1108627,62137,1915487
14023,0.743,0.922,7,-3.025,0.121,0.411,2.36E-06,0.287,0.873,96.933,166392,67033610,967513,100929,9592067
14024,0.623,0.891,8,-3.374,0.0332,0.217,0,0.106,0.55,129.987,310208,247263232,2884245,69384,22510214
14025,0.647,0.719,9,-6.859,0.0437,0.196,0,0.134,0.4,104.003,198381,378221,4708,108,12441178
14026,0.802,0.929,7,-2.036,0.118,0.608,4.81E-06,0.157,0.828,96.969,166392,15028676,178007,3422,6621272
14027,0.785,0.903,11,-3.628,0.0752,0.309,0,0.0417,0.705,96.98,245131,43268480,754093,90418,4159516
14028,0.55,0.771,2,-4.036,0.0442,0.285,0,0.0415,0.392,91.943,265332,108378815,912003,12545,3770318
14029,0.772,0.75,5,-3.67,0.0455,0.0201,0,0.074,0.587,114.061,165265,142986771,2218558,39051,524720441
14030,0.776,0.78,10,-4.374,0.128,0.0622,0,0.081,0.666,124.949,204347,2369714846,20483444,613230,2369272335
14031,0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,1936849342,11935830,363701,1900080651
14032,0.728,0.783,11,-4.424,0.266,0.237,0,0.434,0.555,77.011,173381,296318565,5229644,55516,1044984022
14033,0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,1044202331,7650933,231300,1643098973
14034,0.704,0.611,2,-6.112,0.0409,0.217,0,0.0812,0.22,100,189467,537581730,5067694,143099,972016370
14035,0.672,0.655,10,-5.021,0.0311,0.0362,0,0.117,0.556,134.945,201240,857708036,5305762,113078,968589615
14036,0.383,0.637,3,-6.993,0.0703,0.0722,0,0.368,0.0827,177.913,260773,418271237,4308174,91826,831122837
14037,0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,1426556409,9256200,340807,1470259042
14038,0.927,0.642,10,-4.466,0.0657,0.00791,3.62E-05,0.279,0.901,123.969,190883,63595971,818238,12824,134166642
14039,0.612,0.28,0,-8.648,0.0434,0.932,0,0.088,0.387,72.795,213827,1237507463,6771190,193121,1439566947
14040,0.726,0.698,5,-4.165,0.0431,0.049,0,0.309,0.867,143.994,233478,953668445,6108022,166979,1291353645
14041,0.853,0.56,1,-4.961,0.0406,0.013,0,0.0944,0.86,134.066,206693,2102232829,12567365,378834,1562466168
14042,0.586,0.616,5,-7.964,0.0324,0.182,0,0.0927,0.719,148.088,242096,637665698,6925257,193396,1006100004
14043,0.635,0.841,5,-5.379,0.0422,0.0134,0,0.0622,0.424,109.021,220734,1792439997,7658128,242767,1464356586
14044,0.498,0.59,1,-4.721,0.032,0.511,0,0.107,0.0784,145.867,217867,9077697,126356,4390,934528321
14045,0.874,0.692,5,-5.28,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,178560,675771536,3796671,142637,744550173
14046,0.818,0.803,1,-4.282,0.0797,0.034,0,0.153,0.632,106.97,225983,1560261356,7995643,241742,1188857393
14047,0.704,0.558,2,-7.273,0.0542,0.148,0,0.107,0.245,110.444,222091,1120763133,5445873,299757,935028274
14048,0.627,0.618,2,-8.529,0.0437,0.0558,0,0.351,0.848,82.03,197443,151531073,2221641,60693,331055439
14049,0.686,0.494,1,-7.093,0.0355,0.613,5.80E-05,0.402,0.7,168.946,232067,64752257,1178197,21802,574134057
14050,0.603,0.784,6,-4.023,0.062,0.446,8.32E-06,0.119,0.769,172.041,173104,24650541,568346,7030,739108438
14051,0.335,0.305,1,-12.661,0.0741,0.434,0.631,0.101,0.215,79.001,156507,22886,670,36,139984954
14052,0.414,0.473,11,-8.911,0.116,0.663,0.0523,0.128,0.409,100,129698,7170144,127848,637,221523393
14053,0.709,0.679,9,-4.828,0.0588,0.808,4.61E-05,0.428,0.852,102.653,191336,2492626,43226,415,36549314
14054,0.784,0.554,7,-6.417,0.03,0.00548,0.254,0.0995,0.634,104.01,118393,5297108,142752,2616,148895924
14055,0.826,0.299,9,-7.721,0.0446,0.31,0.0952,0.0758,0.215,97.012,178328,114210,5131,114,116437995
14056,0.838,0.535,11,-6.303,0.0432,0.0714,0.000302,0.208,0.894,119.946,224444,8530649,111610,1917,126416388
14057,0.788,0.939,9,-7.327,0.0544,0.0723,0.000181,0.133,0.98,137.002,140182,46587810,628126,10675,75864359
14058,0.612,0.675,9,-6.518,0.0231,0.0994,0,0.217,0.763,97.04,201547,1159681,22175,717,32956795
14059,0.785,0.903,2,-4.184,0.21,0.258,0,0.169,0.565,139.98,193234,56833247,1282912,49355,406548720
14060,0.791,0.582,11,-7.323,0.286,0.0114,0,0.35,0.443,162.991,181812,177983873,2081766,73466,624453095
14061,0.673,0.649,1,-8.433,0.196,0.188,0,0.122,0.47,153.075,153800,204458,4641,105,536921230
14062,0.642,0.69,11,-5.101,0.261,0.00599,1.30E-06,0.322,0.641,164.075,124094,2622,48,4,156759159
14063,0.657,0.668,2,-6.208,0.136,0.0273,0,0.32,0.227,162.997,206333,4454693,91199,1952,228254246
14064,0.684,0.693,4,-6.651,0.0339,0.00534,0,0.506,0.108,134.988,135122,20005149,305441,10570,139807785
14065,0.725,0.725,8,-6.067,0.159,0.0119,0,0.086,0.515,140.003,192027,47345176,731437,27825,196314356
14066,0.717,0.79,11,-4.213,0.2,0.33,0.000125,0.518,0.371,125.985,168784,2043468,41393,1922,227345596
14067,0.581,0.877,8,-4.938,0.114,0.0151,0,0.826,0.353,77.006,236883,25471179,807993,36070,387180818
14068,0.472,0.861,4,-3.966,0.0447,0.283,0,0.83,0.358,144.077,211773,3765,108,21,186025229
14069,0.591,0.764,1,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,141806,681205578,10131328,247007,2365777505
14070,0.601,0.741,2,-5.569,0.0478,0.185,2.91E-05,0.415,0.441,153.96,153190,224579722,2888687,99758,941372658
14071,0.677,0.696,0,-6.181,0.119,0.321,0,0.42,0.464,90.03,198082,618919778,7638701,230639,1335838557
14072,0.609,0.378,4,-9.828,0.438,0.835,0,0.28,0.515,100.418,233720,273175,5121,153,1975866785
14073,0.657,0.56,6,-9.049,0.0467,0.498,0,0.0794,0.854,161.993,182947,474786201,3332011,333376,622252277
14074,0.654,0.76,0,-3.669,0.045,0.0797,0,0.299,0.41,99.945,200787,3627305503,15789307,865675,1740759086
14075,0.597,0.45,8,-6.658,0.0418,0.223,0,0.382,0.537,178.765,228482,209132864,4787587,142524,903479196
14076,0.728,0.859,5,-5.237,0.137,0.0401,0,0.111,0.535,65.043,214240,2905792670,23212268,4805805,625188054
14077,0.845,0.567,5,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,2218679460,10318664,521449,1377607834
14078,0.509,0.228,4,-8.68,0.0332,0.92,0,0.104,0.586,90.674,156468,30385285,480674,12734,209625470
14079,0.491,0.643,10,-4.309,0.0442,0.187,0,0.109,0.779,162.469,169419,89478250,528147,5043,75327042
14080,0.746,0.37,2,-6.309,0.0306,0.456,0,0.106,0.595,97.568,167692,118597521,378797,2520,103202882
14081,0.62,0.436,10,-8.108,0.213,0.554,0,0.0891,0.368,172.854,169705,64381551,462138,2941,93110684
14082,0.379,0.775,9,-3.403,0.0415,0.366,0.000135,0.0718,0.435,144.749,239310,40697051,331298,7474,15528761
14083,0.684,0.882,9,-7.963,0.0761,0.517,9.81E-05,0.296,0.892,140.545,188417,126808486,494243,7611,104759658
14084,0.513,0.345,7,-7.579,0.0691,0.336,0,0.0584,0.68,79.981,180750,41726069,193829,1128,94709926
14085,0.626,0.503,10,-5.087,0.141,0.407,0,0.234,0.821,72.985,179746,459632316,1786401,22749,275938206
14086,0.542,0.489,8,-7.89,0.0573,0.378,0,0.123,0.674,125.336,163224,89543399,322777,4796,148554388
14087,0.67,0.476,9,-6.636,0.04,0.383,1.11E-05,0.21,0.902,143.815,246131,335727482,1172137,19561,228555708
14088,0.721,0.482,11,-4.101,0.0325,0.572,0,0.0708,0.924,144.546,155803,168817435,618274,7974,302450632
14089,0.734,0.637,4,-5.677,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333,2621773189,18065718,624297,1833638048
14090,0.645,0.713,6,-5.355,0.0393,0.00835,0,0.113,0.566,74.989,214507,1355366324,10358018,314581,1406987627
14091,0.732,0.396,4,-9.348,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,195920,1987866504,15003359,472969,1475767872
14092,0.609,0.674,10,-7.388,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,500626643,4240611,134670,421412708
14093,0.655,0.632,2,-4.802,0.0489,0.0189,0,0.0722,0.447,120.113,188493,200063465,1395488,48824,436667768
14094,0.588,0.856,9,-5.242,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044,49621794,914295,64550,154596684
14095,0.766,0.519,9,-7.355,0.0366,0.098,0,0.0855,0.612,129.972,267720,284576728,1861538,100544,431348335
14096,0.613,0.873,7,-6.376,0.0449,0.00397,0.00111,0.367,0.392,129.989,234813,160365488,1871387,95624,324624487
14097,0.68,0.693,0,-7.234,0.0435,0.445,0,0.208,0.851,114.948,163880,170924659,1211654,47696,279166961
14098,0.749,0.723,1,-6.609,0.0432,0.0563,0.022,0.0977,0.674,108.999,229120,91587925,1502592,60725,230291829
14099,0.687,0.818,0,-4.221,0.0778,0.0112,0,0.248,0.886,125.952,165753,5702699,60996,1077,119404905
14100,0.662,0.848,0,-4.338,0.0346,0.0932,7.62E-06,0.241,0.773,123.041,171778,967024,21473,650,42340776
14101,0.618,0.848,6,-4.329,0.0574,0.0028,0.000714,0.302,0.639,123.967,150484,1661576,6942,237,6780558
14102,0.778,0.463,11,-7.603,0.0389,0.546,0.00289,0.0731,0.496,121.999,194840,457043893,3987593,111885,637167186
14103,0.797,0.86,10,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,166452,43449949,540052,8847,282163847
14104,0.698,0.719,0,-4.923,0.0455,0.00829,4.01E-06,0.326,0.364,120.062,186700,14575888,251583,5774,201437609
14105,0.626,0.754,2,-6.217,0.0269,0.00998,0.00404,0.157,0.317,100.015,158400,11888283,139791,2338,63297752
14106,0.53,0.82,4,-4.936,0.0438,0.154,2.71E-06,0.14,0.355,171.933,128372,7647391,155482,4610,83445315
14107,0.81,0.789,6,-4.032,0.0498,0.0254,1.85E-06,0.104,0.432,129.988,150462,119336946,1244020,14619,145768648
14108,0.66,0.855,9,-4.559,0.0317,0.0171,8.25E-05,0.374,0.616,126.035,142500,39085568,579776,53343,97540483
14109,0.911,0.712,1,-5.105,0.0817,0.0901,2.68E-05,0.0933,0.425,92.005,178567,621956866,3777855,73175,1126562780
14110,0.869,0.694,1,-3.35,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,374175410,1983432,18794,666769363
14111,0.795,0.845,9,-3.809,0.135,0.105,1.14E-05,0.172,0.769,170.023,254920,188322863,1257606,31957,261092249
14112,0.849,0.781,0,-4.635,0.159,0.406,0,0.0801,0.893,84.041,217143,632881664,3026992,33317,419781623
14113,0.714,0.761,5,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,267296401,1166734,20060,491471865
14114,0.822,0.719,10,-3.633,0.0576,0.165,2.48E-05,0.174,0.659,82.01,225366,52684402,423749,13126,110569290
14115,0.655,0.673,0,-5.98,0.308,0.473,0,0.0753,0.342,181.891,249520,351424,5769,180,578515462
14116,0.771,0.769,0,-3.504,0.0694,0.18,1.57E-05,0.345,0.931,167.969,289899,630068183,1811063,25963,283753790
14117,0.738,0.674,4,-3.837,0.179,0.727,0.00229,0.0815,0.556,179.979,204655,5408857,98685,2276,26514180
14118,0.903,0.737,5,-7.442,0.161,0.355,1.48E-06,0.284,0.766,100.021,464214,545580481,2446737,44800,184098248
14119,0.825,0.649,11,-4.297,0.169,0.117,0,0.232,0.143,127.978,142657,62307211,842562,28593,154476023
14120,0.899,0.582,11,-7.275,0.264,0.0395,0,0.1,0.505,149.973,283196,2539309,37695,642,36808984
14121,0.859,0.548,10,-6.59,0.197,0.041,0,0.204,0.112,127.958,165581,62307211,842562,28593,15785152
